short_name,region_code,station_id,long_name,label,lat,lon,station_type
Castigl.Fiorent.,13,S06920,CASTIGLION FIORENTINO,,43.34075,11.914362,3
Chiusi C.T.,13,S06925,CHIUSI C.T.,Chiusi,43.002466,11.957893,3
Chiarone,13,S08007,CHIARONE,,42.387528,11.446123,3
Montalto di Cas.,13,S08008,MONTALTO DI CASTRO,,42.334623,11.595085,3
Roma Termini,13,S08409,ROMA TERMINI,Roma,41.900636,12.502026,4
Asciano M.O.M.,13,S06825,ASCIANO MONTE OLIVETO MAGGIORE,,43.231706,11.563621,3
F00017,13,F00017,F00017,,43.211682,12.159119,4
Binario.S.M.V.,13,S06950,BINARIO S.MARCO VECCHIO,,43.790336,11.267403,3
Ripafratta,13,S06402,RIPAFRATTA,,43.821711,10.415733,3
S.Miniato F.,13,S06509,S.MINIATO FUCECCHIO,,43.701383,10.831605,3
S. Pietro a Vico,13,S06313,S. PIETRO A VICO,,43.875094,10.530945,3
S.Romano,13,S06508,S.ROMANO MONTOPOLI S.CROCE,,43.690575,10.760152,3
S.Stefano Magra,13,S06170,S. STEFANO DI MAGRA,,44.156857,9.915202,4
Serravalle Pist.,13,S06413,SERRAVALLE PISTOIESE,,43.908016,10.85168,3
Rignano s.Arno,13,S06906,RIGNANO SULL`ARNO REGGELLO,,43.720834,11.452383,3
Firenze S.M.N.,13,S06421,FIRENZE S.M.N.,Firenze,43.776893,11.247373,1
Forte Dei Marmi,13,S06011,FORTE DEI MARMI SERRAVEZZA Q.,,43.97777,10.19936,3
Cionfo Binlecure,13,S06957,IL CIONFO BIN. LE CURE,,43.786182,11.268501,3
Pontassieve,13,S06904,PONTASSIEVE,,43.773949,11.437904,3
Ponte a Elsa,13,S06807,PONTE A ELSA,,43.694385,10.906008,3
Ponte a Moriano,13,S06312,PONTE A MORIANO,,43.908371,10.534264,3
Ponte a Tressa,13,S06869,PONTE A TRESSA,,43.250844,11.39617,3
Ponte Ginori,13,S06752,PONTE GINORI,,43.335594,10.740536,3
Ponticino,13,S06913,PONTICINO,,43.481446,11.71657,3
Pontremoli,13,S06163,PONTREMOLI,,44.371976,9.887795,3
Popolano,13,S06612,POPOLANO,,44.102323,11.649045,3
Porcari,13,S06406,PORCARI,,43.831263,10.619212,3
Porretta Terme,13,S05110,PORRETTA  TERME,,44.155757,10.978039,4
Giuncarico,13,S06037,GIUNCARICO,,42.915473,11.008362,3
Incisa,13,S06907,INCISA,,43.656541,11.452728,3
Indicatore,13,S06914,INDICATORE,,43.480067,11.803468,3
S.Donnino Badia,13,S06514,S.DONNINO BADIA,,43.785424,11.142169,3
S.Ellero,13,S06905,S.ELLERO,,43.742143,11.469621,3
S.Frediano a S.,13,S06504,S.FREDIANO A SETTIMO,,43.680508,10.517254,3
S.Giovanni V.no,13,S06909,S.GIOVANNI VALDARNO,,43.56601,11.527033,3
Santa Luce,13,S06023,SANTA LUCE,,43.437248,10.48971,3
Poggibonsi,13,S06805,POGGIBONSI,,43.468093,11.149455,3
Poggio-Car.-Vag.,13,S06323,POGGIO - CAREGGINE - VAGLI,,44.148541,10.350626,3
Equi Terme,13,S06226,EQUI TERME,,44.170282,10.153624,3
Terontola,13,S06922,TERONTOLA CORTONA,,43.210263,12.007906,3
Terrarossa-Tres.,13,S06167,TERRAROSSA - TRESANA,,44.237379,9.959675,3
Tombolo,13,S06720,TOMBOLO,,43.631726,10.352916,3
Cionfo Bin.Salvi,13,S06951,IL CIONFO BIN. SALVIATI,,43.798687,11.273076,3
Pian del Mugnone,13,S06952,PIAN DEL MUGNONE,,43.813899,11.265994,3
Fiesole Caldine,13,S06953,FIESOLE CALDINE,,43.833697,11.266047,3
Mimmole,13,S06954,MIMMOLE,,43.858111,11.265292,3
Montorsoli,13,S06601,MONTORSOLI,,43.881903,11.265484,3
Cercina,13,S06956,CERCINA,,43.900121,11.265279,3
Fontebuona,13,S06619,FONTEBUONA,,43.91751,11.265553,3
Vaglia,13,S06602,VAGLIA,,43.924442,11.284576,3
Campomigliaio,13,S06659,CAMPOMIGLIAIO,,43.937241,11.303593,3
Scopeti,13,S06705,SCOPETI,,43.841117,11.497001,3
Albinia,13,S08003,ALBINIA,,42.502165,11.21134,3
Arbia,13,S06811,ARBIA,,43.294393,11.406225,3
San Momme',13,S05118,SAN MOMME`,,44.027999,10.914798,3
Vernio,13,S05135,VERNIO MONTEPIANO CANTAGALLO,,44.043991,11.152342,3
Castagneto C.,13,S06029,CASTAGNETO CARDUCCI,,43.16816,10.56399,3
Ghivizzano-Cor.,13,S06306,GHIVIZZANO - COREGLIA,,44.027583,10.510183,3
Massarosa Bozzan,13,S06350,MASSAROSA BOZZANO,,43.855652,10.352022,3
S.Giuliano Terme,13,S06400,S.GIULIANO TERME,,43.764895,10.436892,3
Tassignano,13,S06405,TASSIGNANO,,43.834131,10.570495,3
Borgo a Buggiano,13,S06410,BORGO A BUGGIANO,,43.880724,10.730079,3
Montecatini T.,13,S06411,MONTECATINI TERME,,43.879327,10.780588,3
Firenze Rifredi,13,S06420,FIRENZE RIFREDI,,43.800873,11.235729,3
Prato P.Serragl.,13,S06422,PRATO PORTA AL SERRAGLIO,,43.884637,11.097385,3
Pontedera C.T.,13,S06506,PONTEDERA CASCIANA TERME,,43.662145,10.628773,3
Montelupo,13,S06511,MONTELUPO CAPRAIA,,43.733357,11.018997,3
Livorno C.le,13,S06725,LIVORNO CENTRALE,Livorno,43.55406,10.336593,3
Populonia,13,S06773,POPULONIA,,42.996412,10.540659,3
Fiorentina P.,13,S06774,FIORENTINA DI PIOMBINO,,42.969321,10.54235,3
Castelfiorentino,13,S06802,CASTELFIORENTINO,,43.60542,10.968048,3
Castelnuovo Ber.,13,S06812,CASTELNUOVO BERARDENGA,,43.306882,11.484912,3
S.Giovanni d'As.,13,S06816,S.GIOVANNI D`ASSO,,43.153292,11.593803,3
Roccastrada,13,S06823,ROCCASTRADA,,42.957631,11.192942,3
Torrita di Siena,13,S06854,TORRITA DI SIENA,,43.174187,11.78758,3
Serre di Rapol.,13,S06857,SERRE DI RAPOLANO,,43.284347,11.558209,3
Siena Zona Ind.,13,S06867,SIENA ZONA INDUSTRIALE,,43.26528,11.376652,3
Monteroni d'Arb.,13,S06871,MONTERONI D`ARBIA,,43.230036,11.419662,3
Buonconvento,13,S06874,BUONCONVENTO,,43.135503,11.483773,3
FI Rovezzano,13,S06901,FI ROVEZZANO,Rovezzano,43.768657,11.307372,3
Aulla Lunigiana,13,S06013,AULLA LUNIGIANA,,44.210555,9.970015,3
Volterra Saline,13,S06753,VOLTERRA SALINE - POMARANCE,,43.35962,10.808269,3
Campiglia M.ma,13,S06031,CAMPIGLIA MARITTIMA,,43.017118,10.586558,3
Camporgiano,13,S06324,CAMPORGIANO,,44.161448,10.334849,3
Piomb.bin.P.V.,13,S06772,PIOMBINO BINARI PORTO VECCHIO,,42.931641,10.539901,3
Pracchia,13,S05113,PRACCHIA,,44.05479,10.90691,3
Pratignone,13,S06423,PRATIGNONE,,43.849273,11.162008,3
Prato C.Le,13,S06416,PRATO CENTRALE,Prato,43.878737,11.109252,3
Quercianella,13,S06728,QUERCIANELLA,,43.454922,10.37255,3
Rapolano Terme,13,S06850,RAPOLANO TERME,,43.283331,11.602504,3
Rigoli,13,S06401,RIGOLI,,43.789681,10.419663,3
Rigomagno,13,S06851,RIGOMAGNO,,43.256767,11.706492,3
Riparbella,13,S06750,RIPARBELLA,,43.339461,10.582184,3
Ronta,13,S06606,RONTA,,44.009432,11.434125,3
Rosignano,13,S06730,ROSIGNANO,,43.387899,10.438041,3
Rufina,13,S06703,RUFINA,,43.822236,11.485072,3
S.Benedetto SCP,13,S05134,SAN BENEDETTO SAMBRO-CAST.PEPOLI,,44.22866,11.19226,4
Perugia,13,S07004,PERUGIA,Perugia,43.103808,12.375567,4
Piazza al Serch.,13,S06325,PIAZZA AL SERCHIO,,44.182515,10.296615,3
Pietrasanta,13,S06012,PIETRASANTA,,43.95583,10.229731,3
Piombino,13,S06770,PIOMBINO,,42.924854,10.530959,3
Piomb.bin.Mare,13,S06775,PIOMBINO BINARI MARE,,42.928931,10.54525,3
Pisa Bin.Aerop.,13,S06450,PISA BINARI AEROPORTO,,43.698555,10.398436,3
Pisa Centrale,13,S06500,PISA CENTRALE,Pisa,43.70794,10.398183,1
Pisa S.Rossore,13,S06501,PISA SAN ROSSORE,,43.723702,10.387363,3
Pistoia,13,S06414,PISTOIA,Pistoia,43.926804,10.914624,3
Montale Agliana,13,S06415,MONTALE AGLIANA,,43.912924,11.008309,3
Montallese,13,S06856,MONTALLESE,,43.064888,11.90928,3
Monte Antico,13,S06820,MONTE ANTICO,,42.981054,11.359819,3
Montecarlo S.Sal,13,S06408,MONTECARLO SAN SALVATORE,,43.850798,10.68537,3
Montecatini C.,13,S06412,MONTECATINI CENTRO,,43.881216,10.77081,3
Montepescali,13,S06038,MONTEPESCALI,,42.869518,11.068743,3
Montepulciano,13,S06855,MONTEPULCIANO,,43.135353,11.856865,3
Fosciandora-Ces.,13,S06301,FOSCIANDORA - CESERANA,,44.118559,10.444212,3
Nozzano,13,S06351,NOZZANO,,43.829956,10.40716,3
Orbetello,13,S08004,ORBETELLO,,42.450615,11.248972,3
Orciano,13,S06022,ORCIANO,,43.500263,10.477566,3
Pallerone,13,S06220,PALLERONE,,44.204232,10.005173,3
Torre del Lago,13,S06015,TORRE DEL LAGO PUCCINI,,43.826501,10.290287,3
Torrenieri,13,S06817,TORRENIERI,,43.086602,11.552385,3
Vada,13,S06025,VADA,,43.352641,10.470376,3
Vaiano,13,S05136,VAIANO,,43.961772,11.130773,3
Valdibrana,13,S05117,VALDIBRANA,,43.965434,10.909994,3
Contea Londa,13,S06702,CONTEA LONDA,,43.865124,11.531603,3
Lucca,13,S06404,LUCCA,Lucca,43.837186,10.506069,3
Marradi,13,S06610,MARRADI,,44.07973,11.619174,3
Massa Centro,13,S06009,MASSA CENTRO,Massa,44.023741,10.136041,3
Minucciano P. C.,13,S06227,MINUCCIANO - PIEVE - CASOLA,,44.194385,10.193837,3
Prato Borgonuovo,13,S06426,PRATO BORGONUOVO,,43.893216,11.076222,3
Dicomano,13,S06701,DICOMANO,,43.893489,11.519148,3
Diecimo-Pescagl.,13,S06310,DIECIMO - PESCAGLIA,,43.959404,10.507844,3
Empoli,13,S06510,EMPOLI,,43.715708,10.94915,3
Faenza,13,S05058,FAENZA,,44.293594,11.883268,4
Barga-Gallicano,13,S06303,BARGA GALLICANO,,44.068114,10.451938,3
Navacchio,13,S06502,NAVACCHIO,,43.685941,10.486806,3
Pescia,13,S06409,PESCIA,,43.886811,10.686074,3
Piteccio,13,S05116,PITECCIO,,44.009786,10.9013,3
Viareggio,13,S06040,VIAREGGIO,,43.865947,10.257886,3
Vicarello,13,S06017,VICARELLO,,43.609253,10.460442,3
Vicchio,13,S06700,VICCHIO,,43.933463,11.457634,3
Vignale Riotorto,13,S06032,VIGNALE RIOTORTO,,42.967587,10.667255,3
Villafranca-Bagn,13,S06166,VILLAFRANCA - BAGNONE,,44.294399,9.948096,3
Villetta S. Rom.,13,S06322,VILLETTA S. ROMANO,,44.146764,10.367565,3
Zambra,13,S06425,ZAMBRA,,43.825856,11.206206,3
S.Piero a Sieve,13,S06603,S.PIERO A SIEVE,,43.958317,11.322742,3
Fauglia-Lorenz.,13,S06021,FAUGLIA - LORENZANA,,43.551831,10.50304,3
Alberese,13,S08001,ALBERESE,,42.634158,11.1352,3
Altopascio,13,S06407,ALTOPASCIO,,43.817418,10.672754,3
Antignano,13,S06727,ANTIGNANO,,43.492482,10.328827,3
Arezzo,13,S06915,AREZZO,Arezzo,43.461725,11.874189,3
Asciano,13,S06813,ASCIANO,,43.235245,11.579237,3
Aulla,13,S06168,AULLA,,44.209662,9.970632,3
Bivio Mortellini,13,S06056,BIVIO MORTELLINI,,43.661224,10.369478,3
P.M. Badesse,13,S06826,P.M. BADESSE,,43.382144,11.277136,3
Biforco,13,S06611,BIFORCO,,44.068431,11.602243,3
Bolgheri,13,S06028,BOLGHERI,,43.244664,10.550548,3
Borgo a Mozzano,13,S06309,BORGO A MOZZANO,,43.977207,10.541285,3
Borgo S.L.,13,S06604,BORGO S. LORENZO,,43.959822,11.380422,3
Borgo S.L.Rimor.,13,S06704,BORGO S.L.RIMORELLI,,43.953279,11.400076,3
Camucia Cortona,13,S06921,CAMUCIA CORTONA,,43.261104,11.971245,3
Capalbio,13,S08006,CAPALBIO,,42.407974,11.370982,3
Carrara Avenza,13,S06005,CARRARA AVENZA,,44.051239,10.062927,3
Cascina,13,S06505,CASCINA,,43.674542,10.545225,3
Casino di Terra,13,S06751,CASINO DI TERRA,,43.328581,10.662975,3
Castagno,13,S05122,CASTAGNO,,44.012359,10.91538,3
Castellina Ch.,13,S06808,CASTELLINA CH,,43.408744,11.212379,3
Castelnuovo Gar.,13,S06300,CASTELNUOVO DI GARFAGNANA,,44.116351,10.409054,3
Castigl.del Lago,13,S06923,CASTIGLION DEL LAGO,,43.123195,12.032077,4
Cecina,13,S06026,CECINA,,43.31028,10.514225,3
Bucine,13,S06911,BUCINE,,43.480478,11.617609,3
Civitella,13,S06822,CIVITELLA PAGANICO,,42.94028,11.283536,3
COLLE V.D'ELSA,13,S06840,COLLE VAL D`ELSA,,43.421908,11.127681,3
Collesalvetti,13,S06018,COLLESALVETTI,,43.586586,10.470534,3
Compiobbi,13,S06902,COMPIOBBI,,43.782527,11.358695,3
Sarzana,13,S06007,SARZANA,,44.108865,9.960657,4
Scarlino,13,S06035,SCARLINO,,42.942002,10.836798,3
Scorcetoli,13,S06164,SCORCETOLI,,44.34431,9.911853,3
Sesto Fiorentino,13,S06418,SESTO FIORENTINO,,43.833297,11.191941,3
Sieci,13,S06903,SIECI,,43.790892,11.394608,3
Siena,13,S06809,SIENA,Siena,43.331708,11.322972,3
Signa,13,S06513,SIGNA,,43.775441,11.095961,3
Sinalunga,13,S06852,SINALUNGA,,43.216189,11.744866,3
Sticciano,13,S06824,STICCIANO,,42.929333,11.118621,3
Talamone,13,S08002,TALAMONE,,42.56461,11.164524,3
Firenze C.Marte,13,S06900,FIRENZE CAMPO MARTE,,43.776856,11.27702,3
Firenze Cascine,13,S06515,FIRENZE CASCINE,,43.792161,11.19844,3
Firenze Castello,13,S06419,FIRENZE CASTELLO,,43.819444,11.21838,3
Figline Valdarno,13,S06908,FIGLINE VALDARNO,Figline,43.621596,11.473652,3
Filattiera,13,S06165,FILATTIERA,,44.33137,9.933352,3
Fivizzano-Gass.,13,S06223,FIVIZZANO - GASSANO,,44.202672,10.091691,3
F.Rometta-Solie.,13,S06222,FIVIZZANO ROMETTA - SOLIERA,,44.201526,10.05953,3
Follonica,13,S06033,FOLLONICA,,42.926687,10.755775,3
Fornaci di Barga,13,S06304,FORNACI DI BARGA,,44.045253,10.473173,3
Panicaglia,13,S06605,PANICAGLIA,,43.978449,11.407511,3
Parma,13,S05014,PARMA,Parma,44.810203,10.32837,4
Corbezzi,13,S05115,CORBEZZI,,43.993948,10.919676,3
Gavorrano,13,S06036,GAVORRANO,,42.947959,10.9338,3
Gragnola,13,S06224,GRAGNOLA,,44.191069,10.109245,3
Granaiolo,13,S06801,GRANAIOLO,,43.652244,10.945223,3
Grosseto,13,S06039,GROSSETO,Grosseto,42.76728,11.1065,3
Il Neto,13,S06424,IL NETO,,43.839624,11.182656,3
Laterina,13,S06912,LATERINA,,43.496458,11.660573,3
Bagni di Lucca,13,S06308,BAGNI DI LUCCA,,44.003447,10.551631,3
S. Vincenzo,13,S06030,S. VINCENZO,,43.100366,10.539823,3
Montevarchi T.,13,S06910,MONTEVARCHI TERRANUOVA,,43.525165,11.563983,3
D.B.Montuolo,13,S06403,DOPPIO BIVIO MONTUOLO,,43.83172,10.428321,3
Monzone,13,S06225,MONZONE-M.DEI BANCHI-ISOLANO,,44.165637,10.123827,3
Murlo,13,S06876,MURLO,,43.11398,11.400394,3
Calenzano,13,S06417,CALENZANO,,43.856429,11.14537,3
Camaiore Lido C.,13,S06043,CAMAIORE LIDO CAPEZZANO,,43.912176,10.24765,3
Guardia Mangano,14,S12327,GUARDIA MANGANO SANTA VENERINA,,37.661812,15.169447,3
Catania Centrale,14,S12332,CATANIA CENTRALE,Catania,37.506211,15.099417,1
Catania Acq.lla,14,S12337,CATANIA ACQUICELLA,,37.492765,15.074699,3
Agnone S.,14,S12342,AGNONE DI S.,,37.305203,15.077155,3
Brucoli,14,S12344,BRUCOLI,,37.272883,15.186876,3
Motta Camastra,14,S12360,MOTTA CAMASTRA,,37.890651,15.163764,3
Caltanissetta X.,14,S12380,CALTANISSETTA XIRBI,,37.536296,14.056902,3
Dirillo,14,S12408,DIRILLO,,37.006569,14.39154,3
Vittoria,14,S12410,VITTORIA,,36.958721,14.52499,3
Donnafugata,14,S12412,DONNAFUGATA,,36.882055,14.568968,3
Modica,14,S12417,MODICA,,36.8529,14.754255,3
S.Teresa Longar.,14,S12428,S.TERESA LONGARINI,,37.006456,15.246277,3
Gela-Anic,14,S12430,GELA-ANIC,,37.055601,14.284207,3
Carini Torre C.,14,S12799,CARINI TORRE CIACHEA,,38.16149,13.219641,3
Catenanuova,14,S12244,CATENANUOVA,,37.562026,14.688263,3
Orsa,14,S12121,ORSA,,38.190454,13.119126,3
Cefalu',14,S12019,CEFALU`,,38.03285,14.019526,3
F00051,14,F00051,F00051,,37.913867,12.558632,4
F00052,14,F00052,F00052,,37.985881,13.572807,4
F00036,14,F00036,F00036,,38.039439,13.086777,4
F00037,14,F00037,F00037,,37.946363,14.537659,4
F00038,14,F00038,F00038,,37.740313,15.125427,4
F00039,14,F00039,F00039,,37.134045,14.087219,4
Mili Marina,14,S12003,MILI MARINA,,38.125758,15.519042,3
Ponte S.Stefano,14,S12005,PONTE S.STEFANO,,38.097147,15.503587,3
Villabate,14,S12006,VILLABATE,,38.086094,13.451314,3
Priolo Soprano,14,S12393,PRIOLO SOPRANO,,37.092142,14.377888,3
Ragusa Ibla,14,S12416,RAGUSA IBLA,,36.93133,14.750993,3
Serradifalco,14,S12383,SERRADIFALCO,,37.431804,13.883299,3
Pozzallo,14,S12420,POZZALLO,,36.733821,14.848708,3
Sciara A.,14,S12201,SCIARA A.,,37.903207,13.774128,3
Siracusa,14,S12349,SIRACUSA,Siracusa,37.068906,15.280896,1
Sparagogna,14,S12243,SPARAGOGNA,,37.571355,14.632266,3
Licata,14,S12400,LICATA,,37.106024,13.938114,3
Castelluc. Sic.,14,S12354,CASTELLUCCIO SICULO,,37.302714,15.137547,3
Torregrotta,14,S12061,TORREGROTTA,,38.208376,15.352813,3
Tommaso Natale,14,S12131,TOMMASO NATALE,,38.190283,13.28819,3
Piraineto,14,S12125,PIRAINETO,,38.169148,13.14256,3
Gole Alcantara,14,S12366,GOLE DI ALCANTARA,,37.878403,15.176039,3
Punta Raisi,14,S12133,PUNTA RAISI,,38.188892,13.110059,3
Leonforte-Pirato,14,S12239,LEONFORTE-PIRATO,,37.606305,14.376063,3
S.Flavia,14,S12009,S.FLAVIA,,38.0826,13.530625,3
Acquedolci S.F.,14,S12026,ACQUEDOLCI-S.FRATELLO,,38.058459,14.587597,3
San Giorgio,14,S12034,SAN GIORGIO,,38.173967,14.94414,3
Oliveri Tindari,14,S12037,OLIVERI TINDARI,,38.128346,15.056573,3
PA Brancaccio,14,S12055,PALERMO BRANCACCIO,,38.093141,13.392508,3
S.Nicola di M.,14,S12111,S.NICOLA DI MAZARA,,37.619257,12.675823,3
Castelvetrano,14,S12113,CASTELVETRANO,,37.684977,12.799552,3
Gallitello,14,S12115,GALLITELLO,,37.857927,12.948785,3
Cinisi Terrasini,14,S12126,CINISI TERRASINI,,38.155314,13.096673,3
Cardillo Z.E.N.,14,S12140,CARDILLO ZEN,,38.17495,13.296897,3
Roccapalumba-A.,14,S12204,ROCCAPALUMBA-ALIA,,37.793751,13.673628,3
Mimiani-S.Catal.,14,S12235,MIMIANI-S.CATALDO,,37.547382,13.963966,3
Motta S.A.,14,S12250,MOTTA SANTA ANASTASIA,,37.460389,14.936912,3
Militello,14,S12276,MILITELLO,,37.277194,14.78317,3
Targia,14,S12353,TARGIA,,37.10963,15.245908,3
Graniti,14,S12359,GRANITI,,37.869467,15.208633,3
Mojo-Alcantara M,14,S12363,MOJO-ALCANTARA MALVAGNA,,37.896949,15.050228,3
Racalmuto,14,S12373,RACALMUTO,,37.406065,13.72752,3
Favarotta,14,S12386,FAVAROTTA,,37.20532,13.913217,3
Ragusa,14,S12414,RAGUSA,Ragusa,36.91927,14.725677,3
S.Paolo,14,S12423,S.PAOLO,,36.840355,15.023799,3
Campobello Rav.,14,S12385,CAMPOBELLO RAVANUSA,,37.265731,13.946251,3
Palermo Sampolo,14,S12004,PALERMO SAMPOLO,,38.139247,13.355021,3
Federico,14,S12136,FEDERICO,,38.144862,13.344966,3
Palermo Maritt.,14,S12000,PALERMO MARITTIMA,,38.130732,13.360768,3
Caltanissetta C.,14,S12381,CALTANISSETTA CENTRALE,Caltanissetta,37.48829,14.057396,3
Castronovo di S.,14,S12206,CASTRONOVO DI SICILIA,,37.681193,13.643028,3
Altavilla,14,S12011,ALTAVILLA M.,,38.048392,13.554421,3
Fiumetorto,14,S12015,FIUMETORTO,,37.966939,13.774781,3
Pollina,14,S12021,POLLINA,,38.018,14.175943,3
S.Stefano di C.,14,S12024,SANTO STEFANO DI CAMASTRA,,38.01778,14.35104,3
S.Agata M.,14,S12027,S.AGATA M.,,38.073554,14.640622,3
Brolo Ficarra,14,S12031,BROLO FICARRA,,38.159204,14.830176,3
Novara Mont.Fur.,14,S12039,NOVARA MONTALBANO FURNARI,,38.121516,15.130702,3
Barcellona,14,S12041,BARCELLONA,,38.14918,15.212499,3
Milazzo,14,S12042,MILAZZO,,38.21195,15.244203,3
Villafranca T.,14,S12050,VILLAFRANCA TIRRENA,,38.233517,15.42892,3
Mozia-Birgi,14,S12105,MOZIA-BIRGI,,37.884956,12.499016,3
Terrenove,14,S12108,TERRENOVE,,37.748755,12.480604,3
Mazara del Vallo,14,S12110,MAZARA DEL VALLO,,37.652448,12.594565,3
Salemi Gib.,14,S12114,SALEMI GIBELLINA,,37.806619,12.865517,3
Castellammare G.,14,S12120,CASTELLAMMARE DEL GOLFO,,38.024309,12.912209,3
P.Reale-Orleans,14,S12130,PALAZZO REALE-ORLEANS,,38.10878,13.353962,3
Segesta Tempio,14,S12152,SEGESTA TEMPIO,,37.949585,12.828118,3
Fulgatore,14,S12155,FULGATORE,,37.9543,12.686312,3
Campofranco,14,S12211,CAMPOFRANCO,,37.510105,13.686777,3
Comitini,14,S12212,COMITINI,,37.423806,13.6528,3
Agrigento Bassa,14,S12213,AGRIGENTO BASSA,,37.319148,13.588094,3
Valledolmo,14,S12231,VALLEDOLMO,,37.709073,13.756029,3
Dittaino,14,S12240,DITTAINO,,37.564605,14.462429,3
Grammichele,14,S12272,GRAMMICHELE,,37.209336,14.641256,3
Mineo,14,S12275,MINEO,,37.24572,14.756907,3
Palagonia,14,S12279,PALAGONIA,,37.318146,14.892565,3
Messina Cent.,14,S12301,MESSINA CENTRALE,Messina,38.184975,15.561278,1
Giampilieri,14,S12308,GIAMPILIERI,,38.080121,15.493863,3
Scaletta Zanclea,14,S12309,SCALETTA ZANCLEA,,38.04635,15.465376,3
Roccalumera M.,14,S12312,ROCCALUMERA MANDANICI,,37.972946,15.391411,3
S.Teresa Riva,14,S12314,SANTA TERESA DI RIVA,,37.946295,15.367682,3
Mascali,14,S12323,MASCALI,,37.765403,15.1942,3
Campofelice,14,S12017,CAMPOFELICE,,37.992615,13.876549,3
Priolo Melilli,14,S12347,PRIOLO MELILLI,,37.157951,15.197038,3
Raddusa,14,S12241,RADDUSA AGIRA,,37.544858,14.518863,3
Randazzo,14,S12365,RANDAZZO,,37.873782,14.950406,3
Rometta Messin.,14,S12049,ROMETTA MESSINESE,,38.228455,15.405894,3
Rosolini,14,S12422,ROSOLINI,,36.81598,14.952955,3
S.Alessio S.F.A.,14,S12315,S.ALESSIO SICULO FORZA D`AGRO`,,37.923992,15.347322,3
S.Cataldo,14,S12382,S.CATALDO,,37.469615,13.997659,3
Petrosino Stras.,14,S12109,PETROSINO STRASATTI,,37.725466,12.509434,3
Bicocca,14,S12338,BICOCCA,,37.460617,15.044594,3
Montemaggiore,14,S12203,MONTEMAGGIORE,,37.859037,13.693193,3
Francavilla,14,S12361,FRANCAVILLA,,37.899892,15.132812,3
Francia,14,S12139,FRANCIA,,38.155233,13.321938,3
Furci,14,S12313,FURCI,,37.961714,15.380022,3
Gaggi,14,S12358,GAGGI,,37.858532,15.225095,3
Galati,14,S12305,GALATI,,38.104511,15.505313,3
Niscemi,14,S12392,NISCEMI,,37.145,14.403471,3
Nizza di Sicilia,14,S12311,NIZZA DI SICILIA,,37.996937,15.412334,3
Noto,14,S12424,NOTO,,36.88247,15.074523,3
PA Notarbartolo,14,S12134,PALERMO NOTARBARTOLO,,38.132261,13.341572,3
Pace del Mela,14,S12045,PACE DEL MELA,,38.202459,15.312676,3
Paceco,14,S12103,PACECO,,37.991354,12.550844,3
Pachino,14,S12445,PACHINO,,36.710144,15.094661,3
Palermo C.le,14,S12002,PALERMO CENTRALE,Palermo,38.109187,13.367515,1
Torre del Lauro,14,S12053,TORRE DEL LAURO,,38.041045,14.521179,3
Trabia,14,S12013,TRABIA,,37.996408,13.65567,3
Trapani,14,S12100,TRAPANI,Trapani,38.017092,12.518814,3
Trappeto,14,S12123,TRAPPETO,,38.065089,13.036873,3
Tremestieri,14,S12303,TREMESTIERI,,38.150323,15.535528,3
Tusa,14,S12022,TUSA,,38.007989,14.256693,3
Vallelunga,14,S12232,VALLELUNGA,,37.691542,13.846428,3
Contesse,14,S12355,CONTESSE,,38.16193,15.544717,3
Letojanni,14,S12316,LETOJANNI,,37.877581,15.303128,3
Libertinia,14,S12242,LIBERTINIA,,37.545615,14.591893,3
Marausa,14,S12104,MARAUSA,,37.92647,12.504113,3
Marcatobianco,14,S12230,MARCATOBIANCO,,37.717381,13.719922,3
Marianopoli,14,S12234,MARIANOPOLI,,37.623011,13.898901,3
Marsala,14,S12107,MARSALA,,37.793514,12.443174,3
Marzamemi,14,S12444,MARZAMEMI,,36.7309,15.111238,3
Megara G.,14,S12346,MEGARA G.,,37.193164,15.183205,3
Messina Maritt.,14,S12300,MESSINA MARITTIMA,,38.14988,15.534997,3
Milo,14,S12157,MILO,,37.996862,12.577749,3
Delia,14,S12384,DELIA,,37.317685,13.914687,3
Enna,14,S12238,ENNA,Enna,37.581134,14.289579,3
Falconara,14,S12405,FALCONARA,,37.113529,14.052516,3
Falcone,14,S12038,FALCONE,,38.119573,15.080467,3
Piana del Signor,14,S12394,PIANA DEL SIGNORE,,37.056089,14.304292,3
Venetico,14,S12047,VENETICO,,38.216502,15.367076,3
Vespri,14,S12135,VESPRI,,38.101996,13.362701,3
Villalba,14,S12233,VILLALBA,,37.668526,13.885155,3
Villarosa,14,S12237,VILLAROSA,,37.567205,14.200464,3
Vituso,14,S12391,VITUSO,,37.160465,14.451623,3
Vizzini,14,S12273,VIZZINI,,37.182566,14.729457,3
Zappulla,14,S12029,ZAPPULLA,,38.116962,14.703086,3
Portiere S.,14,S12248,PORTIERE STELLA,,37.450341,14.890175,3
Porto Empedocle,14,S12214,PORTO EMPEDOCLE,,37.291539,13.537862,3
Spadafora,14,S12048,SPADAFORA,,38.221922,15.377196,3
Taormina,14,S12317,TAORMINA,,37.845429,15.282584,3
Gerbini,14,S12247,GERBINI,,37.473138,14.845822,3
Isola d.Femmine,14,S12129,ISOLA DELLE FEMMINE,,38.194784,13.250188,3
S.Filippo-S.L.,14,S12044,S.FILIPPO-S.LUCIA,,38.198143,15.288334,3
